STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,MDPR,DAPR,PRCP,SNWD,SNOW,TMAX,TMIN,TOBS
GHCND:USW00013882,CHATTANOOGA LOVELL FIELD AIRPORT TN US,204.5,35.0311,-85.2014,20151206,-9999,-9999,0,0,0,150,-5,-9999
GHCND:USW00013882,CHATTANOOGA LOVELL FIELD AIRPORT TN US,204.5,35.0311,-85.2014,20151207,-9999,-9999,0,0,0,178,33,-9999
GHCND:USW00013882,CHATTANOOGA LOVELL FIELD AIRPORT TN US,204.5,35.0311,-85.2014,20151208,-9999,-9999,0,0,0,161,0,-9999
GHCND:USW00013882,CHATTANOOGA LOVELL FIELD AIRPORT TN US,204.5,35.0311,-85.2014,20151209,-9999,-9999,0,0,0,150,11,-9999
GHCND:USW00013882,CHATTANOOGA LOVELL FIELD AIRPORT TN US,204.5,35.0311,-85.2014,20151210,-9999,-9999,0,0,0,194,78,-9999
GHCND:USW00013882,CHATTANOOGA LOVELL FIELD AIRPORT TN US,204.5,35.0311,-85.2014,20151211,-9999,-9999,3,0,0,222,100,-9999
GHCND:USW00013882,CHATTANOOGA LOVELL FIELD AIRPORT TN US,204.5,35.0311,-85.2014,20151212,-9999,-9999,0,0,0,228,122,-9999
GHCND:USW00013882,CHATTANOOGA LOVELL FIELD AIRPORT TN US,204.5,35.0311,-85.2014,20151213,-9999,-9999,0,0,0,228,106,-9999
GHCND:USW00013882,CHATTANOOGA LOVELL FIELD AIRPORT TN US,204.5,35.0311,-85.2014,20151214,-9999,-9999,107,0,0,206,128,-9999
GHCND:USW00013882,CHATTANOOGA LOVELL FIELD AIRPORT TN US,204.5,35.0311,-85.2014,20151215,-9999,-9999,0,0,0,206,56,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150101,-9999,-9999,30,0,0,56,11,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150102,-9999,-9999,8,0,0,100,39,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150103,-9999,-9999,160,0,0,178,100,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150104,-9999,-9999,0,0,0,106,-32,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150105,-9999,-9999,0,0,0,28,-55,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150106,-9999,-9999,0,0,0,83,-38,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150107,-9999,-9999,0,0,0,6,-105,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150108,-9999,-9999,0,0,0,-16,-127,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150109,-9999,-9999,0,0,0,28,-60,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150110,-9999,-9999,0,0,0,44,-82,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150111,-9999,-9999,10,0,0,89,17,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150112,-9999,-9999,48,0,0,89,11,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150113,-9999,-9999,0,0,0,11,-16,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150114,-9999,-9999,0,0,0,50,-27,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150115,-9999,-9999,0,0,0,61,-27,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150116,-9999,-9999,0,0,0,139,-27,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150117,-9999,-9999,0,0,0,156,11,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150118,-9999,-9999,0,0,0,178,28,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150119,-9999,-9999,0,0,0,183,67,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150120,-9999,-9999,0,0,0,178,44,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150121,-9999,-9999,0,0,0,156,17,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150122,-9999,-9999,0,0,0,94,50,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150123,-9999,-9999,23,0,0,56,6,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150124,-9999,-9999,0,0,0,133,-16,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150125,-9999,-9999,51,0,0,139,28,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150126,-9999,-9999,0,0,0,94,22,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150127,-9999,-9999,0,0,0,139,28,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150128,-9999,-9999,0,0,0,167,17,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150129,-9999,-9999,0,0,0,178,61,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150130,-9999,-9999,0,0,0,111,11,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150131,-9999,-9999,0,0,0,100,33,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150201,-9999,-9999,183,0,0,150,22,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150202,-9999,-9999,0,0,0,28,-21,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150203,-9999,-9999,0,0,0,94,-43,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150204,-9999,-9999,0,0,0,133,11,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150205,-9999,-9999,0,0,0,39,-38,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150206,-9999,-9999,0,0,0,117,-49,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150207,-9999,-9999,0,0,0,178,33,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150208,-9999,-9999,0,0,0,167,128,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150209,-9999,-9999,0,0,0,139,28,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150210,-9999,-9999,0,0,0,94,17,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150211,-9999,-9999,0,0,0,144,0,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150212,-9999,-9999,0,0,0,50,-32,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150213,-9999,-9999,0,0,0,61,-43,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150214,-9999,-9999,0,0,0,189,-21,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150215,-9999,-9999,0,0,0,11,-60,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150216,-9999,-9999,231,0,33,6,-60,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150217,-9999,-9999,0,30,0,0,-88,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150218,-9999,-9999,3,30,5,11,-55,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150219,-9999,-9999,0,0,0,-21,-105,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150220,-9999,-9999,130,0,0,28,-49,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150221,-9999,-9999,470,0,0,144,11,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150222,-9999,-9999,74,0,0,72,-21,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150223,-9999,-9999,0,0,0,-21,-55,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150224,-9999,-9999,0,0,0,22,-55,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150225,-9999,-9999,15,0,20,28,-27,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150226,-9999,-9999,0,30,0,44,-43,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150227,-9999,-9999,0,0,0,17,-60,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150228,-9999,-9999,0,0,0,94,-16,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150301,-9999,-9999,117,0,0,89,22,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150302,-9999,-9999,3,0,0,61,11,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150303,-9999,-9999,30,0,0,172,56,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150304,-9999,-9999,343,0,13,178,-43,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150305,-9999,-9999,97,100,79,-10,-71,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150306,-9999,-9999,0,50,0,50,-93,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150307,-9999,-9999,0,50,0,133,-27,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150308,-9999,-9999,64,0,0,139,0,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150309,-9999,-9999,198,0,0,111,67,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150310,-9999,-9999,132,0,0,156,106,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150311,-9999,-9999,0,0,0,150,106,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150312,-9999,-9999,18,0,0,206,111,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150313,-9999,-9999,234,0,0,189,150,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150314,-9999,-9999,8,0,0,183,144,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150315,-9999,-9999,0,0,0,244,94,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150316,-9999,-9999,0,0,0,244,78,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150317,-9999,-9999,0,0,0,256,117,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150318,-9999,-9999,43,0,0,178,78,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150319,-9999,-9999,8,0,0,156,72,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150320,-9999,-9999,30,0,0,183,94,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150321,-9999,-9999,0,0,0,167,83,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150322,-9999,-9999,30,0,0,156,106,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150323,-9999,-9999,0,0,0,239,72,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150324,-9999,-9999,0,0,0,256,100,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150325,-9999,-9999,0,0,0,256,139,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150326,-9999,-9999,13,0,0,206,50,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150327,-9999,-9999,0,0,0,106,22,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150328,-9999,-9999,0,0,0,61,22,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150329,-9999,-9999,18,0,0,217,17,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150330,-9999,-9999,3,0,0,233,106,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150331,-9999,-9999,5,0,0,267,117,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150401,-9999,-9999,0,0,0,272,150,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150402,-9999,-9999,0,0,0,256,200,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150403,-9999,-9999,3,0,0,256,106,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150404,-9999,-9999,0,0,0,178,72,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150405,-9999,-9999,0,0,0,172,67,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150406,-9999,-9999,69,0,0,250,133,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150407,-9999,-9999,0,0,0,267,200,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150408,-9999,-9999,0,0,0,289,200,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150409,-9999,-9999,41,0,0,294,206,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150410,-9999,-9999,74,0,0,206,94,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150411,-9999,-9999,0,0,0,244,83,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150412,-9999,-9999,0,0,0,278,117,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150413,-9999,-9999,99,0,0,256,172,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150414,-9999,-9999,15,0,0,189,133,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150415,-9999,-9999,66,0,0,256,156,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150416,-9999,-9999,0,0,0,278,156,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150417,-9999,-9999,0,0,0,244,178,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150418,-9999,-9999,3,0,0,239,156,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150419,-9999,-9999,74,0,0,250,156,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150420,-9999,-9999,0,0,0,200,122,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150421,-9999,-9999,0,0,0,222,72,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150422,-9999,-9999,0,0,0,244,106,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150423,-9999,-9999,0,0,0,206,117,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150424,-9999,-9999,307,0,0,194,128,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150425,-9999,-9999,30,0,0,278,150,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150426,-9999,-9999,0,0,0,200,128,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150427,-9999,-9999,0,0,0,200,106,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150428,-9999,-9999,0,0,0,172,122,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150429,-9999,-9999,0,0,0,233,94,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150430,-9999,-9999,0,0,0,267,94,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150501,-9999,-9999,0,0,0,228,106,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150502,-9999,-9999,0,0,0,261,106,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150503,-9999,-9999,0,0,0,278,122,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150504,-9999,-9999,0,0,0,294,167,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150505,-9999,-9999,0,0,0,306,183,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150506,-9999,-9999,0,0,0,300,178,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150507,-9999,-9999,0,0,0,311,200,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150508,-9999,-9999,3,0,0,283,206,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150509,-9999,-9999,295,0,0,289,200,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150510,-9999,-9999,0,0,0,306,206,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150511,-9999,-9999,3,0,0,250,189,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150512,-9999,-9999,0,0,0,239,161,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150513,-9999,-9999,0,0,0,272,133,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150514,-9999,-9999,0,0,0,272,178,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150515,-9999,-9999,38,0,0,306,194,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150516,-9999,-9999,267,0,0,289,211,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150517,-9999,-9999,20,0,0,278,217,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150518,-9999,-9999,71,0,0,261,200,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150519,-9999,-9999,0,0,0,289,194,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150520,-9999,-9999,178,0,0,256,178,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150521,-9999,-9999,0,0,0,178,111,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150522,-9999,-9999,0,0,0,244,89,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150523,-9999,-9999,0,0,0,289,172,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150524,-9999,-9999,102,0,0,306,211,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150525,-9999,-9999,36,0,0,294,206,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150526,-9999,-9999,25,0,0,278,194,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150527,-9999,-9999,5,0,0,267,211,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150528,-9999,-9999,0,0,0,289,206,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150529,-9999,-9999,0,0,0,306,206,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150530,-9999,-9999,20,0,0,294,211,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150531,-9999,-9999,467,0,0,239,189,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150601,-9999,-9999,0,0,0,244,172,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150602,-9999,-9999,0,0,0,244,156,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150603,-9999,-9999,0,0,0,261,161,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150604,-9999,-9999,0,0,0,300,156,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150605,-9999,-9999,180,0,0,328,189,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150606,-9999,-9999,0,0,0,317,211,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150607,-9999,-9999,0,0,0,328,228,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150608,-9999,-9999,56,0,0,339,233,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150609,-9999,-9999,0,0,0,333,211,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150610,-9999,-9999,0,0,0,339,228,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150611,-9999,-9999,0,0,0,328,233,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150612,-9999,-9999,0,0,0,333,233,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150613,-9999,-9999,25,0,0,328,228,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150614,-9999,-9999,58,0,0,328,233,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150615,-9999,-9999,0,0,0,333,228,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150616,-9999,-9999,0,0,0,339,250,-9999
